,mid,typ,gold_type,agreed_count,total_annotation
10243,./nw/xinhua/02/chtb_0287.v4_gold_conll-0-0-3,news_agency,organization,3,3
10244,./nw/xinhua/02/chtb_0287.v4_gold_conll-0-0-3,organization,organization,3,3
10245,./nw/xinhua/02/chtb_0287.v4_gold_conll-0-11-13,person,person,3,3
10246,./nw/xinhua/02/chtb_0287.v4_gold_conll-0-4-5,location,location,3,3
10247,./nw/xinhua/02/chtb_0287.v4_gold_conll-0-4-5,location.city,location,3,3
10248,./nw/xinhua/02/chtb_0287.v4_gold_conll-0-6-8,time,time,3,3
10249,./nw/xinhua/02/chtb_0287.v4_gold_conll-1-33-34,location,location,3,3
10250,./nw/xinhua/02/chtb_0287.v4_gold_conll-1-33-34,location.country,location,3,3
10251,./nw/xinhua/02/chtb_0287.v4_gold_conll-1-4-9,organization,organization,3,3
10252,./nw/xinhua/02/chtb_0287.v4_gold_conll-5-10-15,organization,organization,3,3
10253,./nw/xinhua/02/chtb_0287.v4_gold_conll-5-16-21,organization,organization,3,3
10254,./nw/xinhua/02/chtb_0287.v4_gold_conll-5-39-40,location,location,3,3
10255,./nw/xinhua/02/chtb_0287.v4_gold_conll-5-39-40,location.city,location,3,3
10256,./nw/xinhua/02/chtb_0287.v4_gold_conll-6-16-17,location,location,3,3
10257,./nw/xinhua/02/chtb_0287.v4_gold_conll-6-16-17,location.country,location,3,3
10258,./nw/xinhua/02/chtb_0287.v4_gold_conll-6-25-26,location,location,3,3
10259,./nw/xinhua/02/chtb_0287.v4_gold_conll-6-25-26,location.country,location,3,3
10260,./nw/xinhua/02/chtb_0287.v4_gold_conll-6-27-28,geography,location,3,3
10261,./nw/xinhua/02/chtb_0287.v4_gold_conll-6-27-28,location,location,3,3
10262,./nw/xinhua/02/chtb_0287.v4_gold_conll-6-31-32,location,location,3,3
10263,./nw/xinhua/02/chtb_0287.v4_gold_conll-6-31-32,location.country,location,3,3
10264,./nw/xinhua/02/chtb_0287.v4_gold_conll-7-4-5,location,location,3,3
10265,./nw/xinhua/02/chtb_0287.v4_gold_conll-7-4-5,location.country,location,3,3
10266,./nw/xinhua/02/chtb_0287.v4_gold_conll-9-33-34,location,location,3,3
10267,./nw/xinhua/02/chtb_0287.v4_gold_conll-9-33-34,location.country,location,3,3
10268,./nw/xinhua/02/chtb_0287.v4_gold_conll-9-44-46,time,time,3,3
10269,./nw/xinhua/02/chtb_0288.v4_gold_conll-0-0-3,news_agency,organization,4,4
10270,./nw/xinhua/02/chtb_0288.v4_gold_conll-0-0-3,organization,organization,4,4
10271,./nw/xinhua/02/chtb_0288.v4_gold_conll-0-4-5,location,location,4,4
10272,./nw/xinhua/02/chtb_0288.v4_gold_conll-0-4-5,location.country,location,3,4
10273,./nw/xinhua/02/chtb_0288.v4_gold_conll-0-6-8,time,time,4,4
10274,./nw/xinhua/02/chtb_0288.v4_gold_conll-1-1-3,government.government,organization,3,4
10275,./nw/xinhua/02/chtb_0288.v4_gold_conll-1-1-3,organization,organization,4,4
10276,./nw/xinhua/02/chtb_0288.v4_gold_conll-1-12-13,location,location,4,4
10277,./nw/xinhua/02/chtb_0288.v4_gold_conll-1-12-13,location.country,location,4,4
10278,./nw/xinhua/02/chtb_0288.v4_gold_conll-1-14-16,organization,organization,4,4
10279,./nw/xinhua/02/chtb_0288.v4_gold_conll-1-22-26,organization,organization,4,4
10280,./nw/xinhua/02/chtb_0288.v4_gold_conll-1-26-28,organization,organization,4,4
10281,./nw/xinhua/02/chtb_0288.v4_gold_conll-1-36-37,location,location,4,4
10282,./nw/xinhua/02/chtb_0288.v4_gold_conll-1-36-37,location.country,location,4,4
10283,./nw/xinhua/02/chtb_0288.v4_gold_conll-1-38-43,time,time,4,4
10284,./nw/xinhua/02/chtb_0288.v4_gold_conll-1-5-6,time,time,3,4
10285,./nw/xinhua/02/chtb_0291.v4_gold_conll-0-0-3,news_agency,organization,4,4
10286,./nw/xinhua/02/chtb_0291.v4_gold_conll-0-0-3,organization,organization,4,4
10287,./nw/xinhua/02/chtb_0291.v4_gold_conll-0-11-13,person,person,3,4
10288,./nw/xinhua/02/chtb_0291.v4_gold_conll-0-4-5,location,location,4,4
10289,./nw/xinhua/02/chtb_0291.v4_gold_conll-0-4-5,location.city,location,3,4
10290,./nw/xinhua/02/chtb_0291.v4_gold_conll-0-6-8,time,time,4,4
10291,./nw/xinhua/02/chtb_0291.v4_gold_conll-1-0-3,government.government,organization,3,4
10292,./nw/xinhua/02/chtb_0291.v4_gold_conll-1-0-3,organization,organization,4,4
10293,./nw/xinhua/02/chtb_0291.v4_gold_conll-1-6-7,time,time,3,4
10294,./nw/xinhua/02/chtb_0291.v4_gold_conll-12-0-2,person,person,4,4
10295,./nw/xinhua/02/chtb_0291.v4_gold_conll-13-18-22,time,time,4,4
10296,./nw/xinhua/02/chtb_0291.v4_gold_conll-14-0-2,person,person,4,4
10297,./nw/xinhua/02/chtb_0291.v4_gold_conll-2-0-3,organization,organization,4,4
10298,./nw/xinhua/02/chtb_0291.v4_gold_conll-2-12-14,person,person,3,4
10299,./nw/xinhua/02/chtb_0291.v4_gold_conll-2-24-28,time,time,3,4
10300,./nw/xinhua/02/chtb_0291.v4_gold_conll-2-5-10,organization,organization,4,4
10301,./nw/xinhua/02/chtb_0291.v4_gold_conll-4-2-9,time,time,3,4
10302,./nw/xinhua/02/chtb_0291.v4_gold_conll-5-17-22,government.government,organization,3,4
10303,./nw/xinhua/02/chtb_0291.v4_gold_conll-5-17-22,organization,organization,3,4
10304,./nw/xinhua/02/chtb_0291.v4_gold_conll-5-28-30,government.government,organization,4,4
10305,./nw/xinhua/02/chtb_0291.v4_gold_conll-5-28-30,organization,organization,4,4
10306,./nw/xinhua/02/chtb_0291.v4_gold_conll-5-36-37,time,time,3,4
10307,./nw/xinhua/02/chtb_0291.v4_gold_conll-6-1-2,time,time,3,4
10308,./nw/xinhua/02/chtb_0291.v4_gold_conll-6-10-12,government.government,organization,4,4
10309,./nw/xinhua/02/chtb_0291.v4_gold_conll-6-10-12,organization,organization,4,4
10310,./nw/xinhua/02/chtb_0291.v4_gold_conll-6-5-7,person,person,4,4
10311,./nw/xinhua/02/chtb_0291.v4_gold_conll-6-50-51,time,time,4,4
10312,./nw/xinhua/02/chtb_0291.v4_gold_conll-7-4-6,time,time,3,4
10313,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-11-12,location,location,3,4
10314,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-13-14,location,location,3,4
10315,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-15-21,organization,organization,4,4
10316,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-34-39,organization,organization,4,4
10317,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-45-46,location,location,3,4
10318,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-47-48,location,location,3,4
10319,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-49-50,location,location,3,4
10320,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-51-52,location,location,3,4
10321,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-54-56,person,person,4,4
10322,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-7-8,location,location,3,4
10323,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-71-72,location,location,3,4
10324,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-73-74,location,location,3,4
10325,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-75-76,location,location,3,4
10326,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-77-78,location,location,3,4
10327,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-9-10,location,location,3,4
10328,./nw/xinhua/02/chtb_0292.v4_gold_conll-0-0-3,news_agency,organization,3,3
10329,./nw/xinhua/02/chtb_0292.v4_gold_conll-0-0-3,organization,organization,3,3
10330,./nw/xinhua/02/chtb_0292.v4_gold_conll-0-4-5,location,location,3,3
10331,./nw/xinhua/02/chtb_0292.v4_gold_conll-0-4-5,location.city,location,3,3
10332,./nw/xinhua/02/chtb_0292.v4_gold_conll-0-6-8,time,time,3,3
10333,./nw/xinhua/02/chtb_0292.v4_gold_conll-1-0-2,person,person,3,3
10334,./nw/xinhua/02/chtb_0292.v4_gold_conll-1-24-31,organization,organization,3,3
10335,./nw/xinhua/02/chtb_0292.v4_gold_conll-1-43-50,organization,organization,3,3
10336,./nw/xinhua/02/chtb_0292.v4_gold_conll-1-5-14,organization,organization,3,3
10337,./nw/xinhua/02/chtb_0292.v4_gold_conll-1-50-51,time,time,3,3
10338,./nw/xinhua/02/chtb_0292.v4_gold_conll-1-68-69,ethnicity,norpl,3,3
10339,./nw/xinhua/02/chtb_0292.v4_gold_conll-11-19-21,government.political_party,organization,3,3
10340,./nw/xinhua/02/chtb_0292.v4_gold_conll-11-19-21,organization,organization,3,3
10341,./nw/xinhua/02/chtb_0292.v4_gold_conll-12-0-2,person,person,3,3
10342,./nw/xinhua/02/chtb_0292.v4_gold_conll-12-7-14,organization,organization,3,3
10343,./nw/xinhua/02/chtb_0292.v4_gold_conll-13-12-14,person,person,3,3
10344,./nw/xinhua/02/chtb_0292.v4_gold_conll-13-15-17,person,person,3,3
10345,./nw/xinhua/02/chtb_0292.v4_gold_conll-13-18-20,person,person,3,3
10346,./nw/xinhua/02/chtb_0292.v4_gold_conll-13-21-23,person,person,3,3
10347,./nw/xinhua/02/chtb_0292.v4_gold_conll-13-5-8,organization,organization,3,3
10348,./nw/xinhua/02/chtb_0292.v4_gold_conll-13-9-11,person,person,3,3
10349,./nw/xinhua/02/chtb_0292.v4_gold_conll-2-24-27,organization,organization,3,3
10350,./nw/xinhua/02/chtb_0292.v4_gold_conll-2-28-30,organization,organization,3,3
10351,./nw/xinhua/02/chtb_0292.v4_gold_conll-2-31-34,organization,organization,3,3
10352,./nw/xinhua/02/chtb_0292.v4_gold_conll-2-9-16,organization,organization,3,3
10353,./nw/xinhua/02/chtb_0292.v4_gold_conll-3-0-2,person,person,3,3
10354,./nw/xinhua/02/chtb_0292.v4_gold_conll-4-0-2,person,person,3,3
10355,./nw/xinhua/02/chtb_0292.v4_gold_conll-5-14-15,ethnicity,norpl,3,3
10356,./nw/xinhua/02/chtb_0292.v4_gold_conll-7-0-2,person,person,3,3
10357,./nw/xinhua/02/chtb_0292.v4_gold_conll-7-9-16,organization,organization,3,3
10358,./nw/xinhua/02/chtb_0293.v4_gold_conll-0-0-3,news_agency,organization,3,4
10359,./nw/xinhua/02/chtb_0293.v4_gold_conll-0-0-3,organization,organization,4,4
10360,./nw/xinhua/02/chtb_0293.v4_gold_conll-0-4-5,location,location,4,4
10361,./nw/xinhua/02/chtb_0293.v4_gold_conll-0-4-5,location.city,location,4,4
10362,./nw/xinhua/02/chtb_0293.v4_gold_conll-0-6-8,time,time,4,4
10363,./nw/xinhua/02/chtb_0293.v4_gold_conll-1-0-2,person,person,4,4
10364,./nw/xinhua/02/chtb_0293.v4_gold_conll-1-0-2,person.politician,person,3,4
10365,./nw/xinhua/02/chtb_0293.v4_gold_conll-1-13-17,government_agency,organization,4,4
10366,./nw/xinhua/02/chtb_0293.v4_gold_conll-1-13-17,organization,organization,4,4
10367,./nw/xinhua/02/chtb_0293.v4_gold_conll-1-20-22,person,person,4,4
10368,./nw/xinhua/02/chtb_0293.v4_gold_conll-1-20-22,person.politician,person,3,4
10369,./nw/xinhua/02/chtb_0293.v4_gold_conll-1-34-38,government_agency,organization,4,4
10370,./nw/xinhua/02/chtb_0293.v4_gold_conll-1-34-38,organization,organization,4,4
10371,./nw/xinhua/02/chtb_0293.v4_gold_conll-1-40-44,building,building,3,4
10372,./nw/xinhua/02/chtb_0293.v4_gold_conll-1-44-45,time,time,4,4
10373,./nw/xinhua/02/chtb_0293.v4_gold_conll-1-6-9,government_agency,organization,3,4
10374,./nw/xinhua/02/chtb_0293.v4_gold_conll-1-6-9,organization,organization,4,4
10375,./nw/xinhua/02/chtb_0293.v4_gold_conll-2-0-2,person,person,4,4
10376,./nw/xinhua/02/chtb_0293.v4_gold_conll-2-0-2,person.politician,person,3,4
10377,./nw/xinhua/02/chtb_0293.v4_gold_conll-2-10-11,location,location,4,4
10378,./nw/xinhua/02/chtb_0293.v4_gold_conll-2-10-11,location.country,location,4,4
10379,./nw/xinhua/02/chtb_0293.v4_gold_conll-2-32-33,location,location,4,4
10380,./nw/xinhua/02/chtb_0293.v4_gold_conll-2-32-33,location.country,location,4,4
10381,./nw/xinhua/02/chtb_0293.v4_gold_conll-2-40-42,person,person,4,4
10382,./nw/xinhua/02/chtb_0293.v4_gold_conll-2-40-42,person.politician,person,3,4
10383,./nw/xinhua/02/chtb_0293.v4_gold_conll-3-0-2,person,person,4,4
10384,./nw/xinhua/02/chtb_0293.v4_gold_conll-3-0-2,person.politician,person,3,4
10385,./nw/xinhua/02/chtb_0293.v4_gold_conll-3-22-24,location,location,3,4
10386,./nw/xinhua/02/chtb_0293.v4_gold_conll-3-22-24,location.country,location,3,4
10387,./nw/xinhua/02/chtb_0293.v4_gold_conll-3-3-5,person,person,4,4
10388,./nw/xinhua/02/chtb_0293.v4_gold_conll-3-3-5,person.politician,person,3,4
10389,./nw/xinhua/02/chtb_0293.v4_gold_conll-3-32-35,location,location,4,4
10390,./nw/xinhua/02/chtb_0293.v4_gold_conll-3-32-35,location.country,location,4,4
10391,./nw/xinhua/02/chtb_0293.v4_gold_conll-3-35-37,government.political_party,organization,3,4
10392,./nw/xinhua/02/chtb_0293.v4_gold_conll-3-35-37,organization,organization,4,4
10393,./nw/xinhua/02/chtb_0293.v4_gold_conll-3-40-42,person,person,4,4
10394,./nw/xinhua/02/chtb_0293.v4_gold_conll-3-40-42,person.politician,person,4,4
10395,./nw/xinhua/02/chtb_0293.v4_gold_conll-3-51-53,person,person,4,4
10396,./nw/xinhua/02/chtb_0293.v4_gold_conll-3-51-53,person.politician,person,3,4
10397,./nw/xinhua/02/chtb_0293.v4_gold_conll-4-0-2,person,person,4,4
10398,./nw/xinhua/02/chtb_0293.v4_gold_conll-4-0-2,person.politician,person,3,4
10399,./nw/xinhua/02/chtb_0293.v4_gold_conll-4-11-12,location,location,4,4
10400,./nw/xinhua/02/chtb_0293.v4_gold_conll-4-11-12,location.country,location,4,4
10401,./nw/xinhua/02/chtb_0293.v4_gold_conll-4-7-9,location,location,4,4
10402,./nw/xinhua/02/chtb_0293.v4_gold_conll-4-7-9,location.country,location,4,4
10403,./nw/xinhua/02/chtb_0293.v4_gold_conll-6-15-17,person,person,4,4
10404,./nw/xinhua/02/chtb_0293.v4_gold_conll-6-15-17,person.politician,person,3,4
10405,./nw/xinhua/02/chtb_0294.v4_gold_conll-0-0-3,news_agency,organization,4,4
10406,./nw/xinhua/02/chtb_0294.v4_gold_conll-0-0-3,organization,organization,4,4
10407,./nw/xinhua/02/chtb_0294.v4_gold_conll-0-11-13,person,person,4,4
10408,./nw/xinhua/02/chtb_0294.v4_gold_conll-0-14-16,person,person,4,4
10409,./nw/xinhua/02/chtb_0294.v4_gold_conll-0-6-8,time,time,4,4
10410,./nw/xinhua/02/chtb_0294.v4_gold_conll-1-0-2,time,time,3,4
10411,./nw/xinhua/02/chtb_0294.v4_gold_conll-1-4-6,person,person,3,4
10412,./nw/xinhua/02/chtb_0294.v4_gold_conll-1-7-8,person,person,3,4
10413,./nw/xinhua/02/chtb_0294.v4_gold_conll-10-17-18,location,location,4,4
10414,./nw/xinhua/02/chtb_0294.v4_gold_conll-10-17-18,location.country,location,4,4
10415,./nw/xinhua/02/chtb_0294.v4_gold_conll-10-6-10,location,location,3,4
10416,./nw/xinhua/02/chtb_0294.v4_gold_conll-13-0-2,person,person,3,4
10417,./nw/xinhua/02/chtb_0294.v4_gold_conll-14-13-14,location,location,4,4
10418,./nw/xinhua/02/chtb_0294.v4_gold_conll-14-13-14,location.country,location,4,4
10419,./nw/xinhua/02/chtb_0294.v4_gold_conll-14-6-7,location,location,4,4
10420,./nw/xinhua/02/chtb_0294.v4_gold_conll-14-6-7,location.country,location,4,4
10421,./nw/xinhua/02/chtb_0294.v4_gold_conll-15-1-3,person,person,3,4
10422,./nw/xinhua/02/chtb_0294.v4_gold_conll-15-5-6,person,person,3,4
10423,./nw/xinhua/02/chtb_0294.v4_gold_conll-15-8-9,location,location,4,4
10424,./nw/xinhua/02/chtb_0294.v4_gold_conll-15-8-9,location.country,location,4,4
10425,./nw/xinhua/02/chtb_0294.v4_gold_conll-16-0-1,person,person,3,4
10426,./nw/xinhua/02/chtb_0294.v4_gold_conll-3-0-1,person,person,3,4
10427,./nw/xinhua/02/chtb_0294.v4_gold_conll-3-7-8,location,location,4,4
10428,./nw/xinhua/02/chtb_0294.v4_gold_conll-3-7-8,location.country,location,4,4
10429,./nw/xinhua/02/chtb_0294.v4_gold_conll-3-9-10,location,location,4,4
10430,./nw/xinhua/02/chtb_0294.v4_gold_conll-3-9-10,location.country,location,4,4
10431,./nw/xinhua/02/chtb_0294.v4_gold_conll-4-22-23,location,location,4,4
10432,./nw/xinhua/02/chtb_0294.v4_gold_conll-4-22-23,location.country,location,4,4
10433,./nw/xinhua/02/chtb_0294.v4_gold_conll-4-28-29,location,location,4,4
10434,./nw/xinhua/02/chtb_0294.v4_gold_conll-4-28-29,location.country,location,4,4
10435,./nw/xinhua/02/chtb_0294.v4_gold_conll-4-36-37,location,location,4,4
10436,./nw/xinhua/02/chtb_0294.v4_gold_conll-4-36-37,location.country,location,4,4
10437,./nw/xinhua/02/chtb_0294.v4_gold_conll-4-5-6,location,location,4,4
10438,./nw/xinhua/02/chtb_0294.v4_gold_conll-4-5-6,location.country,location,4,4
10439,./nw/xinhua/02/chtb_0294.v4_gold_conll-5-28-29,location,location,4,4
10440,./nw/xinhua/02/chtb_0294.v4_gold_conll-5-28-29,location.country,location,4,4
10441,./nw/xinhua/02/chtb_0294.v4_gold_conll-5-3-4,location,location,3,4
10442,./nw/xinhua/02/chtb_0294.v4_gold_conll-5-9-10,location,location,4,4
10443,./nw/xinhua/02/chtb_0294.v4_gold_conll-5-9-10,location.country,location,4,4
10444,./nw/xinhua/02/chtb_0294.v4_gold_conll-6-0-1,person,person,3,4
10445,./nw/xinhua/02/chtb_0294.v4_gold_conll-6-6-8,person,person,3,4
10446,./nw/xinhua/02/chtb_0294.v4_gold_conll-6-9-10,location,location,4,4
10447,./nw/xinhua/02/chtb_0294.v4_gold_conll-6-9-10,location.country,location,4,4
10448,./nw/xinhua/02/chtb_0294.v4_gold_conll-7-0-2,person,person,3,4
10449,./nw/xinhua/02/chtb_0294.v4_gold_conll-7-7-8,location,location,4,4
10450,./nw/xinhua/02/chtb_0294.v4_gold_conll-7-7-8,location.country,location,4,4
10451,./nw/xinhua/02/chtb_0294.v4_gold_conll-8-0-2,person,person,3,4
10452,./nw/xinhua/02/chtb_0294.v4_gold_conll-8-5-11,time,time,4,4
10453,./nw/xinhua/02/chtb_0295.v4_gold_conll-0-0-3,news_agency,organization,3,4
10454,./nw/xinhua/02/chtb_0295.v4_gold_conll-0-0-3,organization,organization,3,4
10455,./nw/xinhua/02/chtb_0295.v4_gold_conll-0-11-13,person,person,4,4
10456,./nw/xinhua/02/chtb_0295.v4_gold_conll-0-4-5,location,location,4,4
10457,./nw/xinhua/02/chtb_0295.v4_gold_conll-0-4-5,location.city,location,4,4
10458,./nw/xinhua/02/chtb_0295.v4_gold_conll-0-6-8,time,time,4,4
10459,./nw/xinhua/02/chtb_0295.v4_gold_conll-1-0-2,person,person,4,4
10460,./nw/xinhua/02/chtb_0295.v4_gold_conll-1-0-2,person.politician,person,4,4
10461,./nw/xinhua/02/chtb_0295.v4_gold_conll-1-14-15,location,location,4,4
10462,./nw/xinhua/02/chtb_0295.v4_gold_conll-1-14-15,location.city,location,4,4
10463,./nw/xinhua/02/chtb_0295.v4_gold_conll-1-24-25,location,location,4,4
10464,./nw/xinhua/02/chtb_0295.v4_gold_conll-1-24-25,location.country,location,4,4
10465,./nw/xinhua/02/chtb_0295.v4_gold_conll-1-28-31,time,time,4,4
10466,./nw/xinhua/02/chtb_0295.v4_gold_conll-1-3-4,location,location,4,4
10467,./nw/xinhua/02/chtb_0295.v4_gold_conll-1-3-4,location.country,location,4,4
10468,./nw/xinhua/02/chtb_0295.v4_gold_conll-1-34-35,location,location,4,4
10469,./nw/xinhua/02/chtb_0295.v4_gold_conll-1-34-35,location.country,location,4,4
10470,./nw/xinhua/02/chtb_0295.v4_gold_conll-1-9-10,time,time,4,4
10471,./nw/xinhua/02/chtb_0295.v4_gold_conll-2-0-1,person,person,3,4
10472,./nw/xinhua/02/chtb_0295.v4_gold_conll-2-0-1,person.politician,person,3,4
10473,./nw/xinhua/02/chtb_0295.v4_gold_conll-3-14-15,location,location,4,4
10474,./nw/xinhua/02/chtb_0295.v4_gold_conll-3-14-15,location.country,location,4,4
10475,./nw/xinhua/02/chtb_0295.v4_gold_conll-3-16-17,location,location,4,4
10476,./nw/xinhua/02/chtb_0295.v4_gold_conll-3-16-17,location.country,location,4,4
10477,./nw/xinhua/02/chtb_0295.v4_gold_conll-4-0-1,location,location,4,4
10478,./nw/xinhua/02/chtb_0295.v4_gold_conll-4-0-1,location.country,location,4,4
10479,./nw/xinhua/02/chtb_0295.v4_gold_conll-4-13-14,location,location,4,4
10480,./nw/xinhua/02/chtb_0295.v4_gold_conll-4-13-14,location.country,location,4,4
10481,./nw/xinhua/02/chtb_0295.v4_gold_conll-4-2-3,location,location,4,4
10482,./nw/xinhua/02/chtb_0295.v4_gold_conll-4-2-3,location.country,location,4,4
10483,./nw/xinhua/02/chtb_0295.v4_gold_conll-4-24-25,location,location,4,4
10484,./nw/xinhua/02/chtb_0295.v4_gold_conll-4-24-25,location.country,location,4,4
10485,./nw/xinhua/02/chtb_0297.v4_gold_conll-0-0-3,news_agency,organization,4,4
10486,./nw/xinhua/02/chtb_0297.v4_gold_conll-0-0-3,organization,organization,4,4
10487,./nw/xinhua/02/chtb_0297.v4_gold_conll-0-11-13,person,person,3,4
10488,./nw/xinhua/02/chtb_0297.v4_gold_conll-0-4-5,location,location,4,4
10489,./nw/xinhua/02/chtb_0297.v4_gold_conll-0-4-5,location.city,location,4,4
10490,./nw/xinhua/02/chtb_0297.v4_gold_conll-0-6-8,time,time,4,4
10491,./nw/xinhua/02/chtb_0297.v4_gold_conll-1-33-34,location,location,4,4
10492,./nw/xinhua/02/chtb_0297.v4_gold_conll-1-33-34,location.country,location,3,4
10493,./nw/xinhua/02/chtb_0297.v4_gold_conll-1-5-6,time,time,3,4
10494,./nw/xinhua/02/chtb_0297.v4_gold_conll-1-7-8,location,location,4,4
10495,./nw/xinhua/02/chtb_0297.v4_gold_conll-1-7-8,location.city,location,4,4
10496,./nw/xinhua/02/chtb_0297.v4_gold_conll-1-9-10,location,location,4,4
10497,./nw/xinhua/02/chtb_0297.v4_gold_conll-1-9-10,location.country,location,4,4
10498,./nw/xinhua/02/chtb_0297.v4_gold_conll-4-10-18,government_agency,organization,3,4
10499,./nw/xinhua/02/chtb_0297.v4_gold_conll-4-10-18,organization,organization,4,4
10500,./nw/xinhua/02/chtb_0297.v4_gold_conll-4-19-26,organization,organization,4,4
10501,./nw/xinhua/02/chtb_0297.v4_gold_conll-4-27-35,organization,organization,4,4
10502,./nw/xinhua/02/chtb_0297.v4_gold_conll-4-37-42,organization,organization,4,4
10503,./nw/xinhua/03/chtb_0301.v4_gold_conll-0-0-3,news_agency,organization,4,4
10504,./nw/xinhua/03/chtb_0301.v4_gold_conll-0-0-3,organization,organization,4,4
10505,./nw/xinhua/03/chtb_0301.v4_gold_conll-0-11-13,person,person,4,4
10506,./nw/xinhua/03/chtb_0301.v4_gold_conll-0-4-5,location,location,4,4
10507,./nw/xinhua/03/chtb_0301.v4_gold_conll-0-4-5,location.city,location,3,4
10508,./nw/xinhua/03/chtb_0301.v4_gold_conll-0-6-8,time,time,4,4
10509,./nw/xinhua/03/chtb_0301.v4_gold_conll-1-0-1,person,person,4,4
10510,./nw/xinhua/03/chtb_0301.v4_gold_conll-1-11-13,time,time,4,4
10511,./nw/xinhua/03/chtb_0301.v4_gold_conll-1-14-15,location,location,4,4
10512,./nw/xinhua/03/chtb_0301.v4_gold_conll-1-14-15,location.country,location,4,4
10513,./nw/xinhua/03/chtb_0301.v4_gold_conll-1-22-25,location,location,4,4
10514,./nw/xinhua/03/chtb_0301.v4_gold_conll-1-22-25,location.country,location,4,4
10515,./nw/xinhua/03/chtb_0301.v4_gold_conll-1-4-5,location,location,4,4
10516,./nw/xinhua/03/chtb_0301.v4_gold_conll-1-4-5,location.country,location,4,4
10517,./nw/xinhua/03/chtb_0301.v4_gold_conll-1-6-9,government_agency,organization,4,4
10518,./nw/xinhua/03/chtb_0301.v4_gold_conll-1-6-9,organization,organization,4,4
10519,./nw/xinhua/03/chtb_0301.v4_gold_conll-2-0-1,person,person,4,4
10520,./nw/xinhua/03/chtb_0301.v4_gold_conll-2-12-13,location,location,4,4
10521,./nw/xinhua/03/chtb_0301.v4_gold_conll-2-12-13,location.country,location,3,4
10522,./nw/xinhua/03/chtb_0301.v4_gold_conll-3-13-16,location,location,4,4
10523,./nw/xinhua/03/chtb_0301.v4_gold_conll-3-13-16,location.country,location,4,4
10524,./nw/xinhua/03/chtb_0301.v4_gold_conll-3-6-7,location,location,4,4
10525,./nw/xinhua/03/chtb_0301.v4_gold_conll-3-6-7,location.country,location,4,4
10526,./nw/xinhua/03/chtb_0301.v4_gold_conll-4-0-1,person,person,4,4
10527,./nw/xinhua/03/chtb_0301.v4_gold_conll-4-15-16,government.government,organization,3,4
10528,./nw/xinhua/03/chtb_0301.v4_gold_conll-4-15-16,organization,organization,4,4
10529,./nw/xinhua/03/chtb_0301.v4_gold_conll-4-31-34,location,location,4,4
10530,./nw/xinhua/03/chtb_0301.v4_gold_conll-4-31-34,location.country,location,4,4
10531,./nw/xinhua/03/chtb_0301.v4_gold_conll-5-0-1,person,person,4,4
10532,./nw/xinhua/03/chtb_0301.v4_gold_conll-5-0-1,person.politician,person,4,4
10533,./nw/xinhua/03/chtb_0301.v4_gold_conll-5-2-3,location,location,4,4
10534,./nw/xinhua/03/chtb_0301.v4_gold_conll-5-2-3,location.country,location,4,4
10535,./nw/xinhua/03/chtb_0301.v4_gold_conll-5-27-28,location,location,4,4
10536,./nw/xinhua/03/chtb_0301.v4_gold_conll-5-27-28,location.country,location,4,4
10537,./nw/xinhua/03/chtb_0301.v4_gold_conll-5-42-43,government.government,organization,3,4
10538,./nw/xinhua/03/chtb_0301.v4_gold_conll-5-42-43,organization,organization,4,4
10539,./nw/xinhua/03/chtb_0301.v4_gold_conll-5-6-8,organization,organization,4,4
10540,./nw/xinhua/03/chtb_0301.v4_gold_conll-6-11-14,time,time,4,4
10541,./nw/xinhua/03/chtb_0301.v4_gold_conll-6-15-16,location,location,4,4
10542,./nw/xinhua/03/chtb_0301.v4_gold_conll-6-15-16,location.country,location,4,4
10543,./nw/xinhua/03/chtb_0301.v4_gold_conll-6-25-28,location,location,4,4
10544,./nw/xinhua/03/chtb_0301.v4_gold_conll-6-25-28,location.country,location,4,4
10545,./nw/xinhua/03/chtb_0301.v4_gold_conll-6-5-8,location,location,4,4
10546,./nw/xinhua/03/chtb_0301.v4_gold_conll-6-5-8,location.country,location,4,4
10547,./nw/xinhua/03/chtb_0301.v4_gold_conll-8-0-1,location,location,4,4
10548,./nw/xinhua/03/chtb_0301.v4_gold_conll-8-0-1,location.country,location,4,4
10549,./nw/xinhua/03/chtb_0301.v4_gold_conll-8-11-12,ethnicity,norpl,4,4
10550,./nw/xinhua/03/chtb_0301.v4_gold_conll-8-14-17,location,location,4,4
10551,./nw/xinhua/03/chtb_0301.v4_gold_conll-8-14-17,location.country,location,4,4
