,mid,typ,agreed_count,total_annotation
13402,./nw/xinhua/02/chtb_0285.v4_gold_conll-5-6-9,organization,4,4
13403,./nw/xinhua/02/chtb_0285.v4_gold_conll-6-1-3,time,4,4
13404,./nw/xinhua/02/chtb_0285.v4_gold_conll-6-14-15,language,2,4
13405,./nw/xinhua/02/chtb_0285.v4_gold_conll-6-17-20,location,4,4
13406,./nw/xinhua/02/chtb_0285.v4_gold_conll-6-17-20,location.country,3,4
13407,./nw/xinhua/02/chtb_0285.v4_gold_conll-6-29-31,location,4,4
13408,./nw/xinhua/02/chtb_0285.v4_gold_conll-6-29-31,location.city,4,4
13409,./nw/xinhua/02/chtb_0285.v4_gold_conll-6-33-41,time,4,4
13410,./nw/xinhua/02/chtb_0285.v4_gold_conll-6-46-48,government.government,2,4
13411,./nw/xinhua/02/chtb_0285.v4_gold_conll-6-46-48,organization,4,4
13412,./nw/xinhua/02/chtb_0285.v4_gold_conll-6-57-58,government.government,2,4
13413,./nw/xinhua/02/chtb_0285.v4_gold_conll-6-57-58,organization,3,4
13414,./nw/xinhua/02/chtb_0285.v4_gold_conll-6-6-7,government.government,2,4
13415,./nw/xinhua/02/chtb_0285.v4_gold_conll-6-6-7,organization,4,4
13416,./nw/xinhua/02/chtb_0285.v4_gold_conll-6-64-65,language,2,4
13417,./nw/xinhua/02/chtb_0286.v4_gold_conll-0-0-3,news_agency,3,4
13418,./nw/xinhua/02/chtb_0286.v4_gold_conll-0-0-3,organization,3,4
13419,./nw/xinhua/02/chtb_0286.v4_gold_conll-0-11-13,person,4,4
13420,./nw/xinhua/02/chtb_0286.v4_gold_conll-0-4-5,location,4,4
13421,./nw/xinhua/02/chtb_0286.v4_gold_conll-0-4-5,location.city,4,4
13422,./nw/xinhua/02/chtb_0286.v4_gold_conll-0-6-8,time,4,4
13423,./nw/xinhua/02/chtb_0286.v4_gold_conll-1-0-1,location,4,4
13424,./nw/xinhua/02/chtb_0286.v4_gold_conll-1-0-1,location.country,4,4
13425,./nw/xinhua/02/chtb_0286.v4_gold_conll-2-14-15,location,4,4
13426,./nw/xinhua/02/chtb_0286.v4_gold_conll-2-14-15,location.country,3,4
13427,./nw/xinhua/02/chtb_0286.v4_gold_conll-2-16-22,finance.currency,4,4
13428,./nw/xinhua/02/chtb_0286.v4_gold_conll-2-2-6,government.government,2,4
13429,./nw/xinhua/02/chtb_0286.v4_gold_conll-2-2-6,organization,4,4
13430,./nw/xinhua/02/chtb_0286.v4_gold_conll-2-23-24,time,4,4
13431,./nw/xinhua/02/chtb_0286.v4_gold_conll-2-26-30,finance.currency,4,4
13432,./nw/xinhua/02/chtb_0286.v4_gold_conll-2-30-32,time,3,4
13433,./nw/xinhua/02/chtb_0286.v4_gold_conll-2-45-49,finance.currency,4,4
13434,./nw/xinhua/02/chtb_0286.v4_gold_conll-3-37-38,location,4,4
13435,./nw/xinhua/02/chtb_0286.v4_gold_conll-3-37-38,location.country,4,4
13436,./nw/xinhua/02/chtb_0286.v4_gold_conll-3-5-6,location,4,4
13437,./nw/xinhua/02/chtb_0286.v4_gold_conll-3-5-6,location.country,4,4
13438,./nw/xinhua/02/chtb_0286.v4_gold_conll-3-57-58,location,4,4
13439,./nw/xinhua/02/chtb_0286.v4_gold_conll-3-57-58,location.country,4,4
13440,./nw/xinhua/02/chtb_0286.v4_gold_conll-5-5-6,location,4,4
13441,./nw/xinhua/02/chtb_0286.v4_gold_conll-5-5-6,location.country,4,4
13442,./nw/xinhua/02/chtb_0286.v4_gold_conll-6-11-12,location,4,4
13443,./nw/xinhua/02/chtb_0286.v4_gold_conll-6-11-12,location.country,4,4
13444,./nw/xinhua/02/chtb_0286.v4_gold_conll-6-6-10,time,3,4
13445,./nw/xinhua/02/chtb_0286.v4_gold_conll-7-11-15,government.government,2,4
13446,./nw/xinhua/02/chtb_0286.v4_gold_conll-7-11-15,organization,4,4
13447,./nw/xinhua/02/chtb_0286.v4_gold_conll-7-2-8,time,3,4
13448,./nw/xinhua/02/chtb_0286.v4_gold_conll-7-9-10,location,4,4
13449,./nw/xinhua/02/chtb_0286.v4_gold_conll-7-9-10,location.country,4,4
13450,./nw/xinhua/02/chtb_0286.v4_gold_conll-8-1-5,time,3,4
13451,./nw/xinhua/02/chtb_0286.v4_gold_conll-8-16-20,finance.currency,4,4
13452,./nw/xinhua/02/chtb_0286.v4_gold_conll-8-9-10,location,4,4
13453,./nw/xinhua/02/chtb_0286.v4_gold_conll-8-9-10,location.country,4,4
13454,./nw/xinhua/02/chtb_0287.v4_gold_conll-0-0-3,news_agency,3,3
13455,./nw/xinhua/02/chtb_0287.v4_gold_conll-0-0-3,organization,3,3
13456,./nw/xinhua/02/chtb_0287.v4_gold_conll-0-11-13,person,3,3
13457,./nw/xinhua/02/chtb_0287.v4_gold_conll-0-4-5,location,3,3
13458,./nw/xinhua/02/chtb_0287.v4_gold_conll-0-4-5,location.city,3,3
13459,./nw/xinhua/02/chtb_0287.v4_gold_conll-0-6-8,time,3,3
13460,./nw/xinhua/02/chtb_0287.v4_gold_conll-1-0-3,government_agency,2,3
13461,./nw/xinhua/02/chtb_0287.v4_gold_conll-1-0-3,organization,3,3
13462,./nw/xinhua/02/chtb_0287.v4_gold_conll-1-10-11,time,2,3
13463,./nw/xinhua/02/chtb_0287.v4_gold_conll-1-33-34,location,3,3
13464,./nw/xinhua/02/chtb_0287.v4_gold_conll-1-33-34,location.country,3,3
13465,./nw/xinhua/02/chtb_0287.v4_gold_conll-1-4-9,organization,3,3
13466,./nw/xinhua/02/chtb_0287.v4_gold_conll-1-4-9,organization.educational_institution,2,3
13467,./nw/xinhua/02/chtb_0287.v4_gold_conll-4-1-2,ethnicity,2,3
13468,./nw/xinhua/02/chtb_0287.v4_gold_conll-5-1-5,time,2,3
13469,./nw/xinhua/02/chtb_0287.v4_gold_conll-5-10-15,government_agency,2,3
13470,./nw/xinhua/02/chtb_0287.v4_gold_conll-5-10-15,organization,3,3
13471,./nw/xinhua/02/chtb_0287.v4_gold_conll-5-10-15,organization.educational_institution,2,3
13472,./nw/xinhua/02/chtb_0287.v4_gold_conll-5-16-21,organization,3,3
13473,./nw/xinhua/02/chtb_0287.v4_gold_conll-5-16-21,organization.educational_institution,2,3
13474,./nw/xinhua/02/chtb_0287.v4_gold_conll-5-39-40,location,3,3
13475,./nw/xinhua/02/chtb_0287.v4_gold_conll-5-39-40,location.city,3,3
13476,./nw/xinhua/02/chtb_0287.v4_gold_conll-6-16-17,location,3,3
13477,./nw/xinhua/02/chtb_0287.v4_gold_conll-6-16-17,location.country,3,3
13478,./nw/xinhua/02/chtb_0287.v4_gold_conll-6-25-26,location,3,3
13479,./nw/xinhua/02/chtb_0287.v4_gold_conll-6-25-26,location.country,3,3
13480,./nw/xinhua/02/chtb_0287.v4_gold_conll-6-27-28,geography,3,3
13481,./nw/xinhua/02/chtb_0287.v4_gold_conll-6-27-28,location,3,3
13482,./nw/xinhua/02/chtb_0287.v4_gold_conll-6-31-32,location,3,3
13483,./nw/xinhua/02/chtb_0287.v4_gold_conll-6-31-32,location.country,3,3
13484,./nw/xinhua/02/chtb_0287.v4_gold_conll-7-4-5,location,3,3
13485,./nw/xinhua/02/chtb_0287.v4_gold_conll-7-4-5,location.country,3,3
13486,./nw/xinhua/02/chtb_0287.v4_gold_conll-9-0-4,government_agency,2,3
13487,./nw/xinhua/02/chtb_0287.v4_gold_conll-9-0-4,organization,2,3
13488,./nw/xinhua/02/chtb_0287.v4_gold_conll-9-33-34,location,3,3
13489,./nw/xinhua/02/chtb_0287.v4_gold_conll-9-33-34,location.country,3,3
13490,./nw/xinhua/02/chtb_0287.v4_gold_conll-9-44-46,time,3,3
13491,./nw/xinhua/02/chtb_0287.v4_gold_conll-9-5-9,time,2,3
13492,./nw/xinhua/02/chtb_0288.v4_gold_conll-0-0-3,news_agency,4,4
13493,./nw/xinhua/02/chtb_0288.v4_gold_conll-0-0-3,organization,4,4
13494,./nw/xinhua/02/chtb_0288.v4_gold_conll-0-4-5,location,4,4
13495,./nw/xinhua/02/chtb_0288.v4_gold_conll-0-4-5,location.city,2,4
13496,./nw/xinhua/02/chtb_0288.v4_gold_conll-0-4-5,location.country,3,4
13497,./nw/xinhua/02/chtb_0288.v4_gold_conll-0-6-8,time,4,4
13498,./nw/xinhua/02/chtb_0288.v4_gold_conll-1-1-3,government.government,3,4
13499,./nw/xinhua/02/chtb_0288.v4_gold_conll-1-1-3,government_agency,2,4
13500,./nw/xinhua/02/chtb_0288.v4_gold_conll-1-1-3,organization,4,4
13501,./nw/xinhua/02/chtb_0288.v4_gold_conll-1-12-13,location,4,4
13502,./nw/xinhua/02/chtb_0288.v4_gold_conll-1-12-13,location.country,4,4
13503,./nw/xinhua/02/chtb_0288.v4_gold_conll-1-14-16,organization,4,4
13504,./nw/xinhua/02/chtb_0288.v4_gold_conll-1-17-18,location,3,4
13505,./nw/xinhua/02/chtb_0288.v4_gold_conll-1-17-18,location.city,3,4
13506,./nw/xinhua/02/chtb_0288.v4_gold_conll-1-22-26,organization,4,4
13507,./nw/xinhua/02/chtb_0288.v4_gold_conll-1-26-28,organization,4,4
13508,./nw/xinhua/02/chtb_0288.v4_gold_conll-1-36-37,location,4,4
13509,./nw/xinhua/02/chtb_0288.v4_gold_conll-1-36-37,location.country,4,4
13510,./nw/xinhua/02/chtb_0288.v4_gold_conll-1-38-43,time,4,4
13511,./nw/xinhua/02/chtb_0288.v4_gold_conll-1-5-6,time,3,4
13512,./nw/xinhua/02/chtb_0291.v4_gold_conll-0-0-3,news_agency,4,4
13513,./nw/xinhua/02/chtb_0291.v4_gold_conll-0-0-3,organization,4,4
13514,./nw/xinhua/02/chtb_0291.v4_gold_conll-0-11-13,person,3,4
13515,./nw/xinhua/02/chtb_0291.v4_gold_conll-0-4-5,location,4,4
13516,./nw/xinhua/02/chtb_0291.v4_gold_conll-0-4-5,location.city,3,4
13517,./nw/xinhua/02/chtb_0291.v4_gold_conll-0-6-8,time,4,4
13518,./nw/xinhua/02/chtb_0291.v4_gold_conll-1-0-3,government.government,3,4
13519,./nw/xinhua/02/chtb_0291.v4_gold_conll-1-0-3,organization,4,4
13520,./nw/xinhua/02/chtb_0291.v4_gold_conll-1-10-12,location,2,4
13521,./nw/xinhua/02/chtb_0291.v4_gold_conll-1-10-12,location.body_of_water,2,4
13522,./nw/xinhua/02/chtb_0291.v4_gold_conll-1-6-7,time,3,4
13523,./nw/xinhua/02/chtb_0291.v4_gold_conll-11-16-18,location,2,4
13524,./nw/xinhua/02/chtb_0291.v4_gold_conll-11-16-18,location.body_of_water,2,4
13525,./nw/xinhua/02/chtb_0291.v4_gold_conll-12-0-2,person,4,4
13526,./nw/xinhua/02/chtb_0291.v4_gold_conll-12-9-11,location,2,4
13527,./nw/xinhua/02/chtb_0291.v4_gold_conll-12-9-11,location.body_of_water,2,4
13528,./nw/xinhua/02/chtb_0291.v4_gold_conll-13-18-22,time,4,4
13529,./nw/xinhua/02/chtb_0291.v4_gold_conll-13-5-7,location,2,4
13530,./nw/xinhua/02/chtb_0291.v4_gold_conll-13-5-7,location.body_of_water,2,4
13531,./nw/xinhua/02/chtb_0291.v4_gold_conll-14-0-2,person,4,4
13532,./nw/xinhua/02/chtb_0291.v4_gold_conll-14-12-14,location,2,4
13533,./nw/xinhua/02/chtb_0291.v4_gold_conll-14-12-14,location.body_of_water,2,4
13534,./nw/xinhua/02/chtb_0291.v4_gold_conll-2-0-3,government_agency,2,4
13535,./nw/xinhua/02/chtb_0291.v4_gold_conll-2-0-3,organization,4,4
13536,./nw/xinhua/02/chtb_0291.v4_gold_conll-2-12-14,person,3,4
13537,./nw/xinhua/02/chtb_0291.v4_gold_conll-2-24-28,time,3,4
13538,./nw/xinhua/02/chtb_0291.v4_gold_conll-2-36-39,location,2,4
13539,./nw/xinhua/02/chtb_0291.v4_gold_conll-2-36-39,location.body_of_water,2,4
13540,./nw/xinhua/02/chtb_0291.v4_gold_conll-2-5-10,government_agency,2,4
13541,./nw/xinhua/02/chtb_0291.v4_gold_conll-2-5-10,organization,4,4
13542,./nw/xinhua/02/chtb_0291.v4_gold_conll-3-4-6,location,2,4
13543,./nw/xinhua/02/chtb_0291.v4_gold_conll-3-4-6,location.body_of_water,2,4
13544,./nw/xinhua/02/chtb_0291.v4_gold_conll-4-2-9,time,3,4
13545,./nw/xinhua/02/chtb_0291.v4_gold_conll-4-25-28,location,2,4
13546,./nw/xinhua/02/chtb_0291.v4_gold_conll-4-25-28,location.body_of_water,2,4
13547,./nw/xinhua/02/chtb_0291.v4_gold_conll-5-12-14,location,2,4
13548,./nw/xinhua/02/chtb_0291.v4_gold_conll-5-12-14,location.body_of_water,2,4
13549,./nw/xinhua/02/chtb_0291.v4_gold_conll-5-17-22,government.government,3,4
13550,./nw/xinhua/02/chtb_0291.v4_gold_conll-5-17-22,organization,3,4
13551,./nw/xinhua/02/chtb_0291.v4_gold_conll-5-28-30,government.government,4,4
13552,./nw/xinhua/02/chtb_0291.v4_gold_conll-5-28-30,organization,4,4
13553,./nw/xinhua/02/chtb_0291.v4_gold_conll-5-36-37,time,3,4
13554,./nw/xinhua/02/chtb_0291.v4_gold_conll-6-1-2,time,3,4
13555,./nw/xinhua/02/chtb_0291.v4_gold_conll-6-10-12,government.government,4,4
13556,./nw/xinhua/02/chtb_0291.v4_gold_conll-6-10-12,organization,4,4
13557,./nw/xinhua/02/chtb_0291.v4_gold_conll-6-18-20,location,2,4
13558,./nw/xinhua/02/chtb_0291.v4_gold_conll-6-18-20,location.body_of_water,2,4
13559,./nw/xinhua/02/chtb_0291.v4_gold_conll-6-34-36,location,2,4
13560,./nw/xinhua/02/chtb_0291.v4_gold_conll-6-34-36,location.body_of_water,2,4
13561,./nw/xinhua/02/chtb_0291.v4_gold_conll-6-5-7,person,4,4
13562,./nw/xinhua/02/chtb_0291.v4_gold_conll-6-50-51,time,4,4
13563,./nw/xinhua/02/chtb_0291.v4_gold_conll-6-54-57,location,2,4
13564,./nw/xinhua/02/chtb_0291.v4_gold_conll-6-54-57,location.body_of_water,2,4
13565,./nw/xinhua/02/chtb_0291.v4_gold_conll-7-4-6,time,3,4
13566,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-11-12,location,3,4
13567,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-11-12,location.province,2,4
13568,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-13-14,location,3,4
13569,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-13-14,location.province,2,4
13570,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-15-21,government.government,2,4
13571,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-15-21,government_agency,2,4
13572,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-15-21,organization,4,4
13573,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-23-25,location,2,4
13574,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-23-25,location.body_of_water,2,4
13575,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-34-39,government_agency,2,4
13576,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-34-39,organization,4,4
13577,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-45-46,location,3,4
13578,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-45-46,location.province,2,4
13579,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-47-48,location,3,4
13580,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-47-48,location.province,2,4
13581,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-49-50,location,3,4
13582,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-49-50,location.province,2,4
13583,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-51-52,location,3,4
13584,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-51-52,location.province,2,4
13585,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-54-56,person,4,4
13586,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-7-8,location,3,4
13587,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-7-8,location.province,2,4
13588,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-71-72,location,3,4
13589,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-71-72,location.province,2,4
13590,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-73-74,location,3,4
13591,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-73-74,location.province,2,4
13592,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-75-76,location,3,4
13593,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-75-76,location.province,2,4
13594,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-77-78,location,3,4
13595,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-77-78,location.province,2,4
13596,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-9-10,location,3,4
13597,./nw/xinhua/02/chtb_0291.v4_gold_conll-9-9-10,location.province,2,4
13598,./nw/xinhua/02/chtb_0292.v4_gold_conll-0-0-3,news_agency,3,3
13599,./nw/xinhua/02/chtb_0292.v4_gold_conll-0-0-3,organization,3,3
13600,./nw/xinhua/02/chtb_0292.v4_gold_conll-0-4-5,location,3,3
13601,./nw/xinhua/02/chtb_0292.v4_gold_conll-0-4-5,location.city,3,3
13602,./nw/xinhua/02/chtb_0292.v4_gold_conll-0-6-8,time,3,3
13603,./nw/xinhua/02/chtb_0292.v4_gold_conll-1-0-2,person,3,3
13604,./nw/xinhua/02/chtb_0292.v4_gold_conll-1-17-21,organization,2,3
13605,./nw/xinhua/02/chtb_0292.v4_gold_conll-1-24-31,organization,3,3
13606,./nw/xinhua/02/chtb_0292.v4_gold_conll-1-43-50,organization,3,3
13607,./nw/xinhua/02/chtb_0292.v4_gold_conll-1-5-14,government_agency,2,3
13608,./nw/xinhua/02/chtb_0292.v4_gold_conll-1-5-14,organization,3,3
13609,./nw/xinhua/02/chtb_0292.v4_gold_conll-1-50-51,time,3,3
13610,./nw/xinhua/02/chtb_0292.v4_gold_conll-1-60-63,person,2,3
13611,./nw/xinhua/02/chtb_0292.v4_gold_conll-1-68-69,ethnicity,3,3
13612,./nw/xinhua/02/chtb_0292.v4_gold_conll-1-81-82,government.political_party,2,3
13613,./nw/xinhua/02/chtb_0292.v4_gold_conll-1-81-82,organization,2,3
13614,./nw/xinhua/02/chtb_0292.v4_gold_conll-10-18-19,government.political_party,2,3
13615,./nw/xinhua/02/chtb_0292.v4_gold_conll-10-18-19,organization,2,3
13616,./nw/xinhua/02/chtb_0292.v4_gold_conll-10-40-41,government.political_party,2,3
13617,./nw/xinhua/02/chtb_0292.v4_gold_conll-10-40-41,organization,2,3
13618,./nw/xinhua/02/chtb_0292.v4_gold_conll-11-19-21,government.political_party,3,3
13619,./nw/xinhua/02/chtb_0292.v4_gold_conll-11-19-21,organization,3,3
13620,./nw/xinhua/02/chtb_0292.v4_gold_conll-11-9-10,government.political_party,2,3
13621,./nw/xinhua/02/chtb_0292.v4_gold_conll-11-9-10,organization,2,3
13622,./nw/xinhua/02/chtb_0292.v4_gold_conll-12-0-2,person,3,3
13623,./nw/xinhua/02/chtb_0292.v4_gold_conll-12-7-14,organization,3,3
13624,./nw/xinhua/02/chtb_0292.v4_gold_conll-13-12-14,person,3,3
13625,./nw/xinhua/02/chtb_0292.v4_gold_conll-13-15-17,person,3,3
13626,./nw/xinhua/02/chtb_0292.v4_gold_conll-13-18-20,person,3,3
13627,./nw/xinhua/02/chtb_0292.v4_gold_conll-13-21-23,person,3,3
13628,./nw/xinhua/02/chtb_0292.v4_gold_conll-13-5-8,organization,3,3
13629,./nw/xinhua/02/chtb_0292.v4_gold_conll-13-9-11,person,3,3
13630,./nw/xinhua/02/chtb_0292.v4_gold_conll-2-24-27,organization,3,3
13631,./nw/xinhua/02/chtb_0292.v4_gold_conll-2-28-30,organization,3,3
13632,./nw/xinhua/02/chtb_0292.v4_gold_conll-2-31-34,organization,3,3
13633,./nw/xinhua/02/chtb_0292.v4_gold_conll-2-9-16,organization,3,3
13634,./nw/xinhua/02/chtb_0292.v4_gold_conll-3-0-2,person,3,3
13635,./nw/xinhua/02/chtb_0292.v4_gold_conll-3-5-6,person,2,3
13636,./nw/xinhua/02/chtb_0292.v4_gold_conll-4-0-2,person,3,3
13637,./nw/xinhua/02/chtb_0292.v4_gold_conll-4-11-12,person,2,3
13638,./nw/xinhua/02/chtb_0292.v4_gold_conll-5-14-15,ethnicity,3,3
13639,./nw/xinhua/02/chtb_0292.v4_gold_conll-5-6-9,person,2,3
13640,./nw/xinhua/02/chtb_0292.v4_gold_conll-6-0-1,person,2,3
13641,./nw/xinhua/02/chtb_0292.v4_gold_conll-7-0-2,person,3,3
13642,./nw/xinhua/02/chtb_0292.v4_gold_conll-7-9-16,organization,3,3
13643,./nw/xinhua/02/chtb_0292.v4_gold_conll-9-22-23,government.political_party,2,3
13644,./nw/xinhua/02/chtb_0292.v4_gold_conll-9-22-23,organization,2,3
13645,./nw/xinhua/02/chtb_0292.v4_gold_conll-9-8-9,government.political_party,2,3
13646,./nw/xinhua/02/chtb_0292.v4_gold_conll-9-8-9,organization,2,3
13647,./nw/xinhua/02/chtb_0293.v4_gold_conll-0-0-3,news_agency,3,4
13648,./nw/xinhua/02/chtb_0293.v4_gold_conll-0-0-3,organization,4,4
13649,./nw/xinhua/02/chtb_0293.v4_gold_conll-0-0-3,organization.company,2,4
13650,./nw/xinhua/02/chtb_0293.v4_gold_conll-0-4-5,location,4,4
13651,./nw/xinhua/02/chtb_0293.v4_gold_conll-0-4-5,location.city,4,4
13652,./nw/xinhua/02/chtb_0293.v4_gold_conll-0-6-8,time,4,4
13653,./nw/xinhua/02/chtb_0293.v4_gold_conll-1-0-2,person,4,4
13654,./nw/xinhua/02/chtb_0293.v4_gold_conll-1-0-2,person.politician,3,4
13655,./nw/xinhua/02/chtb_0293.v4_gold_conll-1-13-17,government_agency,4,4
13656,./nw/xinhua/02/chtb_0293.v4_gold_conll-1-13-17,organization,4,4
13657,./nw/xinhua/02/chtb_0293.v4_gold_conll-1-20-22,person,4,4
13658,./nw/xinhua/02/chtb_0293.v4_gold_conll-1-20-22,person.politician,3,4
13659,./nw/xinhua/02/chtb_0293.v4_gold_conll-1-24-26,ethnicity,2,4
13660,./nw/xinhua/02/chtb_0293.v4_gold_conll-1-24-26,location,2,4
13661,./nw/xinhua/02/chtb_0293.v4_gold_conll-1-24-26,location.country,2,4
13662,./nw/xinhua/02/chtb_0293.v4_gold_conll-1-34-38,government_agency,4,4
13663,./nw/xinhua/02/chtb_0293.v4_gold_conll-1-34-38,organization,4,4
13664,./nw/xinhua/02/chtb_0293.v4_gold_conll-1-40-44,building,3,4
13665,./nw/xinhua/02/chtb_0293.v4_gold_conll-1-40-44,building.hotel,2,4
13666,./nw/xinhua/02/chtb_0293.v4_gold_conll-1-44-45,time,4,4
13667,./nw/xinhua/02/chtb_0293.v4_gold_conll-1-6-9,government_agency,3,4
13668,./nw/xinhua/02/chtb_0293.v4_gold_conll-1-6-9,organization,4,4
13669,./nw/xinhua/02/chtb_0293.v4_gold_conll-2-0-2,person,4,4
13670,./nw/xinhua/02/chtb_0293.v4_gold_conll-2-0-2,person.politician,3,4
13671,./nw/xinhua/02/chtb_0293.v4_gold_conll-2-10-11,location,4,4
13672,./nw/xinhua/02/chtb_0293.v4_gold_conll-2-10-11,location.country,4,4
13673,./nw/xinhua/02/chtb_0293.v4_gold_conll-2-20-22,ethnicity,2,4
13674,./nw/xinhua/02/chtb_0293.v4_gold_conll-2-20-22,location,2,4
13675,./nw/xinhua/02/chtb_0293.v4_gold_conll-2-20-22,location.country,2,4
13676,./nw/xinhua/02/chtb_0293.v4_gold_conll-2-32-33,location,4,4
13677,./nw/xinhua/02/chtb_0293.v4_gold_conll-2-32-33,location.country,4,4
13678,./nw/xinhua/02/chtb_0293.v4_gold_conll-2-40-42,person,4,4
13679,./nw/xinhua/02/chtb_0293.v4_gold_conll-2-40-42,person.politician,3,4
13680,./nw/xinhua/02/chtb_0293.v4_gold_conll-2-6-8,ethnicity,2,4
13681,./nw/xinhua/02/chtb_0293.v4_gold_conll-2-6-8,location,2,4
13682,./nw/xinhua/02/chtb_0293.v4_gold_conll-2-6-8,location.country,2,4
13683,./nw/xinhua/02/chtb_0293.v4_gold_conll-3-0-2,person,4,4
13684,./nw/xinhua/02/chtb_0293.v4_gold_conll-3-0-2,person.politician,3,4
13685,./nw/xinhua/02/chtb_0293.v4_gold_conll-3-11-13,ethnicity,2,4
13686,./nw/xinhua/02/chtb_0293.v4_gold_conll-3-22-24,location,3,4
13687,./nw/xinhua/02/chtb_0293.v4_gold_conll-3-22-24,location.country,3,4
13688,./nw/xinhua/02/chtb_0293.v4_gold_conll-3-3-5,person,4,4
13689,./nw/xinhua/02/chtb_0293.v4_gold_conll-3-3-5,person.politician,3,4
13690,./nw/xinhua/02/chtb_0293.v4_gold_conll-3-32-35,location,4,4
13691,./nw/xinhua/02/chtb_0293.v4_gold_conll-3-32-35,location.country,4,4
13692,./nw/xinhua/02/chtb_0293.v4_gold_conll-3-35-37,government.political_party,3,4
13693,./nw/xinhua/02/chtb_0293.v4_gold_conll-3-35-37,organization,4,4
13694,./nw/xinhua/02/chtb_0293.v4_gold_conll-3-40-42,person,4,4
13695,./nw/xinhua/02/chtb_0293.v4_gold_conll-3-40-42,person.politician,4,4
13696,./nw/xinhua/02/chtb_0293.v4_gold_conll-3-51-53,person,4,4
13697,./nw/xinhua/02/chtb_0293.v4_gold_conll-3-51-53,person.politician,3,4
13698,./nw/xinhua/02/chtb_0293.v4_gold_conll-4-0-2,person,4,4
13699,./nw/xinhua/02/chtb_0293.v4_gold_conll-4-0-2,person.politician,3,4
13700,./nw/xinhua/02/chtb_0293.v4_gold_conll-4-11-12,location,4,4
13701,./nw/xinhua/02/chtb_0293.v4_gold_conll-4-11-12,location.country,4,4
13702,./nw/xinhua/02/chtb_0293.v4_gold_conll-4-7-9,location,4,4
13703,./nw/xinhua/02/chtb_0293.v4_gold_conll-4-7-9,location.country,4,4
13704,./nw/xinhua/02/chtb_0293.v4_gold_conll-5-1-2,ethnicity,2,4
13705,./nw/xinhua/02/chtb_0293.v4_gold_conll-5-1-2,government.government,2,4
13706,./nw/xinhua/02/chtb_0293.v4_gold_conll-5-1-2,organization,2,4
13707,./nw/xinhua/02/chtb_0293.v4_gold_conll-6-12-13,location,3,4
13708,./nw/xinhua/02/chtb_0293.v4_gold_conll-6-12-13,location.country,2,4
13709,./nw/xinhua/02/chtb_0293.v4_gold_conll-6-15-17,person,4,4
13710,./nw/xinhua/02/chtb_0293.v4_gold_conll-6-15-17,person.politician,3,4
13711,./nw/xinhua/02/chtb_0293.v4_gold_conll-6-20-21,government.government,2,4
13712,./nw/xinhua/02/chtb_0293.v4_gold_conll-6-20-21,location,2,4
13713,./nw/xinhua/02/chtb_0293.v4_gold_conll-6-20-21,location.country,2,4
13714,./nw/xinhua/02/chtb_0293.v4_gold_conll-6-20-21,organization,2,4
13715,./nw/xinhua/02/chtb_0293.v4_gold_conll-6-25-26,location,3,4
13716,./nw/xinhua/02/chtb_0293.v4_gold_conll-6-25-26,location.country,2,4
13717,./nw/xinhua/02/chtb_0293.v4_gold_conll-7-9-13,law,2,4
13718,./nw/xinhua/02/chtb_0293.v4_gold_conll-8-5-6,law,2,4
13719,./nw/xinhua/02/chtb_0294.v4_gold_conll-0-0-3,news_agency,4,4
13720,./nw/xinhua/02/chtb_0294.v4_gold_conll-0-0-3,organization,4,4
13721,./nw/xinhua/02/chtb_0294.v4_gold_conll-0-11-13,person,4,4
13722,./nw/xinhua/02/chtb_0294.v4_gold_conll-0-11-13,person.author,2,4
